y,pois_y,lambda,ones,x1,prob_y,x2
0,2,1.2913019163195052,1,-0.19055087842889717,0.5635668992909106,-0.8127984830965265
1,0,0.18877282799930206,1,-1.4034792956071749,0.15879638527489365,0.5428727853813148
1,0,1.5679624076566212,1,-0.0695197231496547,0.6105861997751969,-0.9555886695636636
1,0,0.6202584181223351,1,0.17490266497503681,0.38281450118378796,3.1541580519236425
1,1,0.5202681031867181,1,-1.0260469691565801,0.34222128458536716,-1.2638256474105605
0,3,3.5128613028502054,1,1.1711628845819224,0.7784110937846846,1.5250757144535434
1,0,1.5863671427866353,1,-0.264698191275058,0.613357290441539,-1.807731084313507
1,31,31.485776106593022,1,1.0734267276774776,0.9692172969265448,-6.192508273609025
0,2,1.053503645144947,1,-0.35883282076428324,0.5130274044731901,-0.8355414674821574
0,1,1.638395820463645,1,0.020073980736240955,0.620981813174541,-0.7287504298431731
0,2,1.7266882368571561,1,-0.24735886889980854,0.633254734999472,-2.0180128201277596
0,0,0.4137062638851686,1,-0.8255596205767218,0.29263947854925315,0.33549846259749866
1,2,1.4060476752294035,1,0.25684000546011576,0.5843806378838045,0.767557685326776
1,2,1.107744651984292,1,-1.1030327823883475,0.5255592279365667,-4.1037236041765155
0,0,0.24793808571294834,1,-1.5798584565796983,0.19867819449656515,-1.1008228411845062
0,0,0.05963689275392405,1,-1.7086252742392076,0.05628049868944429,3.112330992262173
1,4,2.895709888535126,1,0.9568645060888235,0.7433073743650808,1.2761677990545675
1,2,1.3279484977334268,1,0.0847955361593239,0.5704372321923635,0.24119717241395347
1,1,3.2944876166449637,1,0.19297736068178833,0.7671433499716918,-2.336763172386493
0,1,0.175263427946739,1,-1.3366654895855319,0.14912693084727013,1.0687775745203694
1,0,1.6304923349845,1,0.48867803470885657,0.6198430283561756,1.2398850939044987
1,0,1.4836225428449699,1,-0.3393451273928055,0.5973623275079039,-1.8955605681693752
0,0,0.6796306568451905,1,-0.597267207745885,0.40463101460753537,-0.36792743203934825
1,0,0.9231935505556291,1,0.34770353126655873,0.4800315341578125,2.5484859443416954
1,29,24.2881862843986,1,1.1669972541179996,0.9604558433430656,-4.937478344495008
1,0,2.0325624399468953,1,0.7321606714613058,0.6702458663909616,1.5196785219919882
1,7,6.958851414848129,1,0.839749034010364,0.8743537292159534,-2.1344271387090163
1,5,6.248650931525861,1,1.0719612655549895,0.862043294752849,-0.8080466918318027
1,2,0.4550465530346548,1,-0.7727262715560139,0.3127367657657459,0.23815903819349316
1,5,4.607594867840515,1,1.1533675229147071,0.8216704267037929,0.5466780114012214
1,10,11.687901909440948,1,1.2831683857953182,0.9211847626867363,-2.0153126658432057
0,0,1.3014300407123267,1,-0.09507142442951154,0.5654875523869997,-0.4410099057681476
1,0,2.15991551122563,1,0.4027989745895623,0.683535842509874,-0.055234625069276164
0,0,0.07328408886009585,1,-1.8309337507099366,0.06828023411576778,1.915815246740541
0,0,0.39848213232164426,1,-0.5614086514558846,0.28493902289628625,1.5611060159104468
1,10,8.904804677663103,1,1.033905980231712,0.8990388975306945,-2.147361690679729
0,2,2.095785582054181,1,-0.2444234041568599,0.6769802127780249,-2.651525725945786
0,0,0.151049830633513,1,-1.844040236360888,0.13122788137710634,-0.5496826767997993
0,0,0.15074949042746771,1,-1.003659175056307,0.13100113593921206,2.9585395160304726
1,6,6.685651034826564,1,1.0588888318593026,0.8698874050527893,-1.0878418446551443
0,1,1.4700875103246256,1,0.2731881605006331,0.595156043735237,0.6872109025798584
0,1,0.8698448614434248,1,0.491406971134216,0.4651962734341228,3.3456637244406093
1,91,93.58471178125487,1,3.269587150403664,0.9894274668583577,-0.6729436548929618
1,15,16.21562941493576,1,1.1838845502560742,0.9419132477879415,-3.5203995600604525
0,3,2.778850561436307,1,0.35745173656488394,0.7353692654043696,-1.0840756812870156
0,0,0.3688711662866392,1,-1.385573110160702,0.26947106153699074,-1.615528496466914
1,0,1.341406511500668,1,0.13713035550059163,0.5729062872729973,0.4256474848225898
1,0,0.8411876117609057,1,-0.33127536795960616,0.45687229611348334,0.029487840592768752
0,1,0.962319056699614,1,-0.3137591972395448,0.4903988744409992,-0.3459659100565495
1,0,0.4517048932923771,1,-1.0148927591870405,0.31115476387762137,-0.7462991522057288
1,5,2.721406046197115,1,0.550101213526603,0.7312843619894973,-0.2117405286231724
0,0,0.38466798246640493,1,-0.5710689096790117,0.27780521203445807,1.6384618762201708
1,1,1.609801756184144,1,0.3461823255812804,0.616829133618898,0.688722894555249
1,1,4.261352378304575,1,0.6219631716600662,0.8099347984895394,-1.4071086834081283
0,1,0.888003573241308,1,-0.8023050379159946,0.4703399854888999,-2.113672617724407
1,15,20.880465447200855,1,2.3046359990963676,0.9542971331019867,0.306603148572886
0,0,0.23596111412700618,1,-0.22854718411568936,0.19091305659213406,4.694680926787896
1,0,3.9098004226303327,1,1.0730402389285068,0.7963257334471715,0.7593798959054295
0,3,0.9840931048395472,1,-0.5237660518789241,0.4959913939719731,-1.295575990606927
0,0,0.09002637196899729,1,-1.7352925927604657,0.08259100356111186,1.6284562958202264
1,2,0.9465141088964704,1,-0.42669618278880705,0.48626110880494666,-0.7613360881013048
1,3,2.0141186149205557,1,0.5256650243912515,0.6682280534515868,0.6896653091100913
0,0,0.3619606758517425,1,-1.2620354080463878,0.2657644102869414,-1.0377485225237375
1,48,46.915145015496144,1,1.784226897889274,0.9791297720235096,-4.5601897413396175
1,11,7.226115454477489,1,1.700870646905597,0.8784359391095468,1.327955661290507
0,1,0.37564508656142287,1,-0.8699483724515011,0.27306831553506966,0.4722501150643256
1,17,20.019326808851325,1,1.395128432685312,0.9524247370482438,-3.342625355111893
1,5,5.65467149935551,1,0.5854390406614338,0.8497296222515495,-2.502277389181134
1,5,4.37849984761281,1,0.7979916970694367,0.8140745508352409,-0.7640551461327688
0,0,0.28966979688651895,1,-0.6881248244918179,0.22460772329927461,2.0961920184863185
1,0,1.298712825250733,1,0.7451071641659462,0.5649739327960966,3.066701052231158
1,2,1.8244947295901566,1,0.31915475822161643,0.6459543756539056,0.1588011985801779
0,0,0.08287616502800574,1,-1.228007168272827,0.0765333726094732,4.017996041935744
0,1,1.6833572443111775,1,0.5165165495129472,0.6273325133580185,1.2495184261053842
0,0,0.25012105922388694,1,-1.0096989571781205,0.2000774704004824,1.2456218165218091
0,5,2.924253689659563,1,-0.12276587677244458,0.7451744767075056,-3.2549888175301214
0,1,1.5965334979404102,1,0.1258833130150794,0.6148711346134346,-0.20160191264951174
0,0,0.23715999536249607,1,-1.1132584304936786,0.191697109712157,0.9914908052673268
1,4,3.722371673420341,1,-0.3466571066904733,0.7882419959385122,-4.99227465040004
1,3,1.4388792591432815,1,-0.3411299371391904,0.5899756020102137,-1.8009231324120862
1,1,2.1610311004263343,1,0.020875722151282673,0.6836475288505931,-1.648302721382651
1,6,4.5343456586299205,1,0.43226213546690817,0.8193101657030292,-2.404510389538903
0,2,1.0000253597716233,1,-0.6150654943631821,0.5000063398625172,-1.7295240913468242
1,3,2.6899643436307583,1,0.2779269798908252,0.7289946712558081,-1.307064045021713
1,0,0.42637664372223105,1,-0.3025392686260574,0.2989229006229175,2.4141936578629295
0,0,3.840589620039755,1,0.27099815466885785,0.7934135965874779,-2.522927361205999
1,5,4.032358847705952,1,1.1840456410529392,0.8012860310119062,1.1190184152676454
1,5,2.8764770984496044,1,0.0024749286683384544,0.7420338171480622,-2.6782421828377156
1,3,2.23627400786625,1,0.4314408389371594,0.6910026785218588,-0.051700142939924684
1,7,3.8968083687048662,1,0.7524497754311735,0.7957853514564865,-0.5653187726760116
1,3,0.9879051179335636,1,-0.4004801736387307,0.49695788245693306,-0.7947719890744648
1,2,3.461488883085706,1,0.18576255549332565,0.775859578224844,-2.5316520505847544
1,2,0.5503565316365285,1,-0.3277717352941051,0.3549870758151237,1.4582476743840374
0,0,1.2865243936659714,1,-0.20323730854072425,0.5626550047879849,-0.8533031649989222
1,4,8.110267409886974,1,0.8922945891161226,0.8902337379345481,-2.4258753468254515
1,0,0.8830351531690575,1,0.521896307387596,0.468942468590112,3.4225355078054207
0,0,0.5084033762513591,1,-0.5170608841070498,0.33704736031208615,0.933846645400222
1,0,0.8867035269130915,1,0.335233373691424,0.46997501953253956,2.630954373821224
0,0,0.07439957503057827,1,-0.9976552235236483,0.06924758419460543,5.337453399031457
0,0,0.05810293602605822,1,-1.716381725366451,0.05491236631879764,3.1668730856055958
1,6,5.353673267210082,1,0.9972191765747165,0.8426107295820858,-0.6041964886498281
1,5,3.8432428976849224,1,0.6668808103997935,0.793526770982723,-0.8757183393732143
1,4,7.880098097310953,1,1.2382829335541363,0.8873886314045544,-0.8882889524898663
0,0,0.15771806332203342,1,-0.9173111179307104,0.13623184116991893,3.167691172836112
1,13,10.620800605442202,1,1.4792586169536712,0.9139474091370534,-0.8791370945225235
1,5,3.565517650599663,1,0.8187911505572506,0.7809667870041738,0.00726563779016531
1,0,0.17218516989085034,1,-0.5449385877773295,0.14689246572440734,4.426705257997136
1,1,0.7803656603557517,1,-0.33767017160309776,0.4383176320081457,0.2530165310564675
1,1,0.5394328482509464,1,-0.5656258781553558,0.3504101194565469,0.534015415593282
0,2,0.2076628483910103,1,-0.988363709130165,0.17195432373172945,1.954615997264217
1,3,3.028985452037639,1,1.4366978817208051,0.7517985577500025,3.1254820767008775
1,1,0.759680613266821,1,-0.2532835632945036,0.43171505529999854,0.6941757520438468
1,0,2.095601441004104,1,-0.3465474978831217,0.6769609980296316,-3.076749895129264
1,5,2.2411303193031644,1,-0.13920935080134547,0.6914656612095136,-2.4366401130972855
1,0,1.3557046915615838,1,0.5297911328713725,0.5754985743407823,2.0263917645756595
1,2,1.7587648898617558,1,0.4739489385898926,0.637518947817945,0.9260812588837265
0,0,0.7616052044422043,1,-0.32586516983608166,0.4323359186960164,0.3833183322313649
0,0,0.13193949377812805,1,-0.8939904075431233,0.11656055337175962,3.859746108413437
0,1,1.517773883833823,1,-0.4820087449880831,0.6028237458411887,-2.565852141607304
1,19,15.406586164432985,1,1.6852197564275178,0.9390488679376913,-1.2609013182475917
0,0,0.2593374848726035,1,-1.125966177696187,0.2059316807351593,0.6405577099119106
1,13,8.365735439952664,1,1.452317069398559,0.893227818956516,-0.19582637509737674
0,2,0.7338833966189434,1,-0.37182672333697425,0.4232599481891396,0.3154057300273191
1,1,1.4846852306327072,1,-0.013496243054212006,0.597534533682016,-0.5402436256685996
1,4,4.422451259405706,1,0.6558693996301138,0.8155815604122925,-1.389524588010926
1,1,1.3662220298826835,1,0.2576059328750736,0.5773853901404258,0.8665270932526905
1,13,17.701380059132237,1,0.8331841846661314,0.946528010401474,-5.273874583833865
1,3,2.892738347054495,1,0.5334055663929054,0.7431114267526697,-0.4848220681572469
1,8,3.3470516065358376,1,-0.2524027490221359,0.7699590226864367,-4.245277590439644
0,0,0.14810005943195712,1,-1.2925936231223867,0.1289957771670461,1.8137504250311645
0,1,0.7584537498259135,1,-0.2080394529771381,0.43131856604189917,0.8880804722349994
0,2,2.9216881818558886,1,1.0778302975116814,0.7450077737881845,1.7504209273311473
1,13,8.16169496211582,1,1.204556243323296,0.8908498914081878,-1.1458551973249733
0,0,0.49358031622829013,1,-0.6699694800455651,0.33046787699687896,0.39535945036911474
1,6,8.100858279420585,1,0.8257147317127437,0.8901202535741864,-2.6994220061544967
0,0,0.39363684385616216,1,-0.4439312386271078,0.28245295436290113,2.0913748751430457
1,6,6.75296603141461,1,0.9985257353934981,0.8710171054602777,-1.3727488373026042
1,2,0.6508574634180022,1,-0.9144710615417765,0.3942541847740389,-1.5454140532593208
0,0,0.4455718337821572,1,-0.9953926069954484,0.3082322326496736,-0.6194798557745492
1,5,3.1841525373107524,1,0.5735680555160934,0.7610029770466441,-0.6374203496211305
0,0,0.2245481998492095,1,-1.94989896072063,0.1833722836527466,-2.312362682388922
1,2,0.5535373406674629,1,-0.38333671429846805,0.3563077154165092,1.207517244740098
0,0,0.8951019069699915,1,0.06355614756179662,0.4723238912260591,1.467542963683569
1,1,2.980898819158865,1,0.26743575100813494,0.7488004479824251,-1.6931006114907847
1,3,3.345430039714053,1,0.21435075566257591,0.769873179211095,-2.29885600895331
1,5,9.216010625545955,1,1.5572978571161997,0.9021144322716913,-0.08106645167715325
0,1,1.4522921638580046,1,0.13062410211422543,0.592218245958599,0.13379005567638547
1,0,0.3821688176638431,1,-1.5795957174684032,0.2764993774854428,-2.54200603298118
1,7,4.557159130972758,1,0.636003857492015,0.8200519408511244,-1.572315366413145
1,13,12.560454303741267,1,1.5169042886119437,0.9262561579722218,-1.281409901003391
0,2,0.818923898410838,1,-0.34330513499247733,0.4502243876867622,0.06877566946366986
1,3,4.299265051144985,1,1.1356568111940777,0.8112945870137341,0.7037564141321995
0,1,0.8485754391361177,1,-0.4650979101590737,0.459042904698916,-0.5572536608719925
0,0,0.11503519242406832,1,-1.3337418907161283,0.10316731992465968,2.4844660431992387
1,8,10.442748937594738,1,1.0503525350065808,0.9126084120648198,-2.6098906241182553
0,0,0.1213713210625855,1,-1.8777165039351404,0.10823472901694761,0.03918344471674956
0,2,1.9439368183899848,1,0.24200444971184074,0.6603187970090703,-0.37403214180695277
0,0,0.39859110817172994,1,-1.0669056757792768,0.28499473923638574,-0.5460430520813088
1,3,2.242462447162192,1,0.48087391876569396,0.6915924189422142,0.14505943205518582
1,1,0.3322542607371432,1,-0.39371492055764046,0.24939253003650008,2.8657036896162937
1,2,3.945853895988871,1,0.7214898342570472,0.7978104446613338,-0.7360102941395323
1,7,3.439182348737156,1,1.1648333655930734,0.7747332906285148,1.569359843930709
0,7,7.322861305738557,1,0.9373214361080106,0.8798490130659145,-1.897831150743985
0,0,0.8963372835068253,1,-0.16679844886112666,0.47266764794565574,0.503134810928116
1,0,0.3938943413948348,1,-0.17766428363498177,0.2825855085979291,3.1986407338428924
0,1,0.3717230639797024,1,-0.29509356982656837,0.27098987670386127,2.902463971116644
1,1,0.5624673383807999,1,-0.7424251874797234,0.35998662152111943,-0.34203090886483
1,3,1.3858529087235618,1,-0.41265606605122185,0.5808626775172813,-1.973786170792836
1,0,0.8303966313712492,1,0.005535899426402095,0.4536703232179542,1.4759056583186523
0,1,0.4734890586091076,1,-0.09491305479668338,0.3213387000349057,2.9299505186841905
0,2,0.28368741183100576,1,-0.8953489246475711,0.220994152639048,1.3023205125074253
0,2,0.850564706621947,1,-0.21917908563329763,0.45962440739215366,0.4596031077144867
0,0,0.060730704787986915,1,-2.413108240309455,0.057253650256240525,0.1164018782805533
1,0,1.627213877212659,1,0.49013604798982663,0.6193686366102217,1.25266928478097
1,6,4.382911627462146,1,-0.46457283219962575,0.8142269334502404,-6.028097663048033
1,1,0.5042577291038525,1,-0.3336340018547234,0.33522030124735297,1.725417573421671
1,15,9.680073033829007,1,0.5549144994860946,0.9063676814912678,-4.421421072398172
1,4,2.370535861864083,1,0.46322626818623264,0.7033112712686144,-0.11361065469796036
0,0,0.16045894383183776,1,-1.8074243571687834,0.1382719696243643,-0.5985442521843072
0,2,2.1976348448429768,1,0.41741814311783076,0.6872688569763487,-0.052030108794097966
1,3,3.2376838217303647,1,0.5330562309090249,0.7640220360773231,-0.8617930523012249
1,7,4.23512984011024,1,0.24157405400345885,0.8089827701429193,-2.971488063171674
1,15,18.520017335573776,1,0.9308296484394081,0.9487705372998018,-5.017717015714785
1,0,0.788894804530704,1,-0.07901553850727681,0.4409956373805119,1.294509571606921
0,0,0.4466018059923626,1,-0.8572109288480405,0.30872476734258997,-0.05141921781946939
0,0,0.8071641860504389,1,-0.2650449565303785,0.446646847187968,0.44307327795965257
1,5,7.966638007476811,1,1.5029485779945675,0.8884754799774284,0.1780771653939078
1,0,0.29768302652371986,1,-0.5560456078700609,0.22939579268534005,2.5555633937346274
0,0,0.38786029008153383,1,-0.8646064648875028,0.2794663791834176,0.38784000067420893
1,51,50.40209943444797,1,2.799662635942893,0.9805455416996094,-0.5681817824217966
1,0,0.5268565049676235,1,-0.2962053933957584,0.34505960661889135,1.7352343745391676
1,1,0.5480180186136859,1,-0.7967667367636081,0.3540126872066119,-0.4817043635391321
1,4,10.052403881726915,1,1.5118063112742908,0.9095219455693876,-0.5601796967398602
0,2,1.055997498916334,1,-0.12084723380894968,0.5136180853687441,0.14818380302663067
0,1,0.5991394743863107,1,-0.3193278435810335,0.3746636762976774,1.2103368603617137
1,1,0.34253670539980297,1,-0.6568526451537777,0.2551414080688369,1.6677021717643594
1,2,0.9914838403056191,1,0.15173750992500884,0.49786185568719604,1.4940817226356509
0,3,2.7507125952578626,1,0.49602890301997143,0.733383997146481,-0.4727462496153432
1,1,1.0043389593334648,1,-0.14655759247735922,0.5010823916067838,0.20824478737650187
0,2,1.3738938990495624,1,-0.2825220378193595,0.5787511815922477,-1.4026717253491854
0,0,0.8217507521358371,1,-0.166344358169609,0.45107748750613064,0.7946256781358111
1,0,0.49773294825454434,1,-0.12706636079480363,0.33232422965295755,2.629528810938238
1,0,0.239948345614607,1,-2.09099134783006,0.19351479153405496,-3.1213585979235194
0,1,1.2073438444545666,1,0.9472267455291422,0.546966820546665,4.152035516974145
1,17,15.461697908755491,1,1.8607308629905615,0.9392529248475561,-0.5415076143757922
0,0,0.7004062413647615,1,-0.43835278080473256,0.4119052402457715,0.19384597153645616
0,0,0.6989353050304694,1,-0.05887203222716104,0.41139606844413323,1.7820235145073444
0,0,0.37544630935105755,1,-0.33564871620712694,0.27296326057844816,2.700263023867471
1,1,2.0535975454269177,1,-0.6163940636018528,0.6725174208049765,-4.133619116075515
1,1,1.7791253801928641,1,-0.5487615061840062,0.6401745645852788,-3.373579222783938
0,0,0.2697570746206038,1,-1.9910910356958664,0.21244778234545822,-3.0954344867147805
1,1,0.9419776462672681,1,-0.5046273728681464,0.4850610140018196,-1.0700349377354539
1,2,0.7723468056992525,1,-0.21257519699294342,0.4357763408468665,0.8086753446982364
1,0,0.25008698514598615,1,-1.0725137020202429,0.2000556666196959,0.9843478450931009
0,2,0.5760557610522805,1,-0.6120311540910095,0.36550468282141685,0.12170624325194963
1,2,1.4184847100492133,1,-0.38546551924342487,0.5865179565350027,-1.938070317685859
0,2,1.421775607959889,1,-0.4023278536714357,0.5870798282412288,-2.0160544523635457
0,0,0.14180361580451525,1,-0.8337931599158791,0.12419264910507431,3.8702357199591324
0,0,0.18013292767411337,1,-0.7535464647828853,0.15263782871403447,3.407090441941071
1,1,1.9364356682501513,1,0.1200922175531278,0.6594510784580173,-0.8691124228317278
0,0,0.10748606677048231,1,-1.5650509004707387,0.09705410297749412,1.7469347522121939
0,1,0.4088039121388952,1,-1.235556392978662,0.2901780074689279,-1.3330860696542737
0,3,1.0568577379771231,1,0.3728866579640066,0.5138215047466146,2.2026940499889833
0,1,1.4350207810724611,1,-0.7868359357854103,0.589325886755033,-3.6490808347402894
0,2,5.872036480217183,1,0.4805798086203607,0.8544827282452965,-3.0649224769617063
1,6,3.5321042961349716,1,0.685402315120079,0.7793519445585552,-0.5171363910756032
1,5,8.12365556632387,1,0.5831032755227309,0.8903948102018364,-3.719670504535944
0,0,0.05652937351062584,1,-2.1790439975579536,0.053504781720162285,1.3306329794398024
0,3,1.4469356316803932,1,0.34958485262638117,0.5913255800221985,1.058443677011497
0,1,0.8930314880197855,1,0.04161838409896402,0.4717467689636506,1.3838547263686203
0,3,1.945254604905293,1,0.7979953308082537,0.6604707795602764,1.9403376424730974
1,0,0.16837759135260522,1,-2.139140064617727,0.1441123080404839,-2.141262755888385
0,0,0.3914462599920297,1,-0.19521030410169696,0.28132330456964394,3.1463138659619334
0,2,1.2837359269977393,1,-0.4662158959168048,0.562121001741814,-1.941814632266626
1,7,9.1106990897045,1,1.4369651185673376,0.901094870777207,-0.5441434961154041
1,2,3.240735042231216,1,0.693009937532216,0.7641918228699662,-0.19845915681733012
1,0,1.9479976709516256,1,0.10685251730213052,0.6607867062265365,-0.9441212099397233
0,0,0.6662158812912075,1,-1.0286489998962343,0.3998376733601495,-2.0988991166248243
1,7,5.633015407135979,1,1.2225163443204674,0.8492390053965241,0.16500178445117314
1,4,3.4023117127481584,1,0.39238014372382735,0.7728466166754587,-1.6132664548122022
1,0,0.7508420315210275,1,-0.34854945564611806,0.428846245408411,0.33624391321839403
0,0,0.22692789611222455,1,-0.5970024144501894,0.18495617943914444,3.289566440559524
0,0,0.45276017318159123,1,-0.46749960857846157,0.31165513863863153,1.5267273399764847
0,0,0.5369640553000322,1,-0.3498924804250738,0.34936669692981914,1.4481950743627396
1,2,6.085999723710558,1,0.7039960147182451,0.8588766526967413,-2.2533199589314323
1,1,1.7006257037095585,1,0.3599800370630735,0.6297154401565505,0.5632626732629504
1,0,1.2695858852320003,1,-0.2368041226714036,0.559390985594811,-0.9489864200513123
1,13,8.522897159672002,1,0.9516708363474748,0.8949899402216748,-2.3438925994021784
0,2,1.0799892569945226,1,0.13046092556148012,0.5192282860898288,1.1204168769749654
1,2,3.2562725122076914,1,0.5341916775776316,0.7650526376937015,-0.8761451435382425
1,1,0.8192599933875799,1,0.37190574559183476,0.4503259547097855,3.047453250841587
0,5,6.4845958963260575,1,1.3524624033578174,0.8663922523204136,0.2371616732234537
0,4,3.8613931050560146,1,0.5815996031257,0.7942976471168386,-1.2467617416785706
1,3,4.3739940176668695,1,0.6008573336716504,0.8139186614811023,-1.5820162915367677
0,0,0.15310900472251443,1,-1.4934710773746853,0.13277929848389203,0.865887717920044
0,1,1.8238797057806198,1,-0.00609056188502236,0.6458772666721776,-1.1952638035180014
0,2,2.032380372853629,1,-0.0903272592474662,0.6702260676291915,-1.9070559254080863
0,1,0.48984567111124777,1,-0.8091097669552795,0.3287895388157091,-0.1590743809715587
1,1,0.6999878175879568,1,-0.936216486582697,0.4117604904846559,-1.87859420230807
1,2,1.511762233988712,1,0.06589683374112222,0.6018731444926669,-0.26968323520825144
0,0,0.14754172187693376,1,-1.394962598539029,0.12857198920455168,1.3998034494775786
1,6,4.381517351001455,1,1.059315909781523,0.8141788022268648,0.32249931887101285
1,1,0.5098510816229459,1,-0.6652760388835619,0.33768302571595643,0.3068051470547922
0,1,0.7320958407572419,1,-0.5502654397380743,0.42266474148288613,-0.41995985359138516
1,8,7.8331850916930685,1,1.1553787505449629,0.8867905529410425,-1.2138192321900518
1,6,7.951028663503412,1,1.358636725931318,0.8882809967889655,-0.4166846817245572
1,1,0.4924438786303157,1,-0.2862771719816852,0.32995805449130455,2.0017610396852508
1,3,3.17554003943987,1,1.151733012721864,0.7605100201280441,1.7806285228645762
1,12,12.212266887364974,1,1.8962198083151154,0.9243127611238076,0.3927794374759785
0,0,0.21078414635676188,1,-1.2166520736036674,0.17408895465885427,0.9536852672492351
0,0,0.5407237645245251,1,-0.2248002453094654,0.35095438713596727,1.9461547517282463
0,0,0.18684194978009228,1,-1.2464738554282937,0.1574278275339963,1.231332961856605
1,3,6.760033104491616,1,1.5454233808032338,0.8711345703639864,0.9025047961567202
0,3,1.696467462208735,1,0.14123435954424915,0.6291444217239401,-0.34001725421256335
0,1,0.8811509013917614,1,-0.5392426303876398,0.4684105356672055,-0.991756348280831
1,1,0.9007473438314161,1,-0.022362302452302307,0.47389114958106,1.0885920004465448
0,0,0.6590359193786597,1,-0.9502634352902051,0.3972402958131739,-1.736173513444699
0,0,0.35273843979320274,1,-0.6119097155514411,0.26075879077342323,1.757137720058319
1,8,4.684052278237094,1,1.0223646319397985,0.8240691761705349,-0.05402605590861216
0,0,1.7961683446146643,1,0.796675617219363,0.6423677415825232,2.200629409850684
1,28,22.362782246506203,1,2.3887157160809744,0.9571968788028427,0.4283219164198831
1,0,0.6025856494248096,1,-1.2642748545403952,0.3760083897176329,-2.746060337255112
0,0,0.3935851516151143,1,-0.8699815058146663,0.28242633839702114,0.316603189341302
1,2,2.8700116177449866,1,0.32586618197807404,0.7416028428920611,-1.3232778342850433
0,1,0.60825132792354,1,-1.1821235577107696,0.3782066380811704,-2.4349577766821713
1,1,0.9068331550119556,1,0.27930437385876067,0.4755702682368505,2.323090885631932
1,95,89.45841124793851,1,2.8006368708784235,0.988945196071827,-2.476592499640497
0,2,0.27983361484651953,1,-0.4316052624265929,0.21864843335911113,3.280178356989561
0,0,0.505772000107811,1,-0.5293482563967316,0.33588883315110024,0.8999466113948372
0,5,2.2823907713460594,1,0.6306998361226653,0.6953440130500017,0.7105043921446024
0,5,2.6624790232442437,1,0.7816617312913867,0.7269608935222802,0.8260650390114578
0,1,0.1608363807076207,1,-1.5241894688143902,0.13855215375794677,0.5737695454260757
